ID;COD_TIPO_PRODUCTO;NOMBRE;CAPACIDAD;
4880;2;'Local 55672';48940.8;
4881;1;'Local 98935';32666.4;
4882;3;'Local 26092';40176.6;
4883;3;'Local 70545';45929.9;
4884;2;'Local 85182';46029.2;
4885;3;'Local 54468';48636.8;
4886;1;'Local 19214';30908.3;
4887;1;'Local 20856';39464.4;
4888;3;'Local 73656';44629.0;
4889;3;'Local 48110';48307.2;
4890;1;'Local 23778';30177.3;
4891;2;'Local 26209';30454.1;
4892;1;'Local 27713';34510.4;
4893;2;'Local 85919';41746.4;
4894;3;'Local 22162';32882.5;
4895;3;'Local 12376';46644.9;
4896;3;'Local 55488';33602.7;
4897;2;'Local 81008';34126.9;
4898;1;'Local 23290';30192.1;
4899;2;'Local 60490';37861.2;
4900;1;'Local 28504';39863.3;
4901;2;'Local 28391';38137.5;
4902;1;'Local 30909';48560.8;
4903;2;'Local 77155';46298.2;
4904;3;'Local 25431';38314.4;
4905;3;'Local 83858';46473.0;
4906;2;'Local 49424';38003.8;
4907;2;'Local 92586';43207.1;
4908;2;'Local 57600';41984.7;
4909;2;'Local 15478';33879.7;
4910;2;'Local 74681';49880.2;
4911;3;'Local 52959';30018.9;
4912;3;'Local 5717';37976.5;
4913;1;'Local 20610';48019.3;
4914;3;'Local 89989';49217.7;
4915;3;'Local 64872';46453.1;
4916;1;'Local 52484';47605.7;
4917;1;'Local 16478';31068.4;
4918;1;'Local 84454';37907.1;
4919;2;'Local 32110';37488.2;
4920;3;'Local 56958';45548.0;
4921;3;'Local 49090';35624.8;
4922;1;'Local 6533';49793.9;
4923;2;'Local 96519';33514.8;
4924;2;'Local 62493';31373.6;
4925;1;'Local 18436';34981.4;
4926;2;'Local 32861';43040.4;
4927;2;'Local 96215';49845.7;
4928;1;'Local 48496';41695.1;
4929;3;'Local 51306';36316.4;
4930;2;'Local 88095';41458.2;
4931;2;'Local 95359';39540.0;
4932;3;'Local 25319';47991.2;
4933;1;'Local 15617';33226.1;
4934;2;'Local 91298';40586.9;
4935;1;'Local 62574';36573.4;
4936;3;'Local 30247';49223.7;
4937;3;'Local 70539';47991.1;
4938;1;'Local 42028';33776.2;
4939;2;'Local 97292';41815.5;
4940;3;'Local 79720';41688.8;
4941;1;'Local 51121';39869.7;
4942;2;'Local 7638';41080.9;
4943;1;'Local 38312';31548.0;
4944;3;'Local 63985';41182.9;
4945;3;'Local 22610';32070.8;
4946;3;'Local 91805';31153.3;
4947;3;'Local 41700';33183.1;
4948;1;'Local 92202';36103.8;
4949;1;'Local 78927';43027.4;
4950;3;'Local 93847';37744.0;
4951;1;'Local 85617';45910.3;
4952;1;'Local 85886';37388.0;
4953;2;'Local 5662';34425.2;
4954;1;'Local 23371';49118.5;
4955;1;'Local 96610';30231.4;
4956;2;'Local 79589';48301.2;
4957;3;'Local 35230';43084.4;
4958;3;'Local 152';40514.8;
4959;3;'Local 48062';46143.1;
4960;3;'Local 30331';36123.0;
4961;3;'Local 69882';38263.6;
4962;2;'Local 65608';43210.0;
4963;3;'Local 17027';32100.5;
4964;3;'Local 65290';49365.6;
4965;3;'Local 65998';37215.8;
4966;1;'Local 37035';48597.4;
4967;1;'Local 79444';32293.8;
4968;1;'Local 64241';38725.9;
4969;3;'Local 94685';31851.3;
4970;3;'Local 96782';30212.0;
4971;1;'Local 96384';42004.2;
4972;2;'Local 31860';41119.1;
4973;3;'Local 63335';36277.7;
4974;2;'Local 59452';45828.8;
4975;3;'Local 6410';37597.8;
4976;1;'Local 83177';32193.1;
4977;1;'Local 20055';41329.3;
4978;3;'Local 57943';49945.5;
4979;3;'Local 37583';45309.7;
4980;3;'Local 39791';48683.1;
4981;1;'Local 78700';36826.8;
4982;2;'Local 98145';32677.3;
4983;3;'Local 29022';48513.0;
4984;2;'Local 78098';40695.4;
4985;2;'Local 37677';32541.1;
4986;3;'Local 3088';32152.0;
4987;2;'Local 97594';32574.2;
4988;1;'Local 10078';45120.3;
4989;1;'Local 253';42134.0;
4990;2;'Local 62299';45748.4;
4991;3;'Local 73334';46716.9;
4992;2;'Local 37996';47043.2;
4993;2;'Local 26812';40528.7;
4994;3;'Local 80683';46781.1;
4995;1;'Local 7602';32225.8;
4996;3;'Local 31848';40619.4;
4997;3;'Local 10649';38629.9;
4998;3;'Local 58256';41742.0;
4999;3;'Local 95304';47117.7;
5000;1;'Local 82957';49454.9;
5001;3;'Local 59121';34061.7;
5002;2;'Local 78654';49746.6;
5003;1;'Local 23308';32299.5;
5004;2;'Local 68885';38740.0;
5005;3;'Local 54078';37066.4;
5006;3;'Local 68820';33549.1;
5007;1;'Local 26822';36133.5;
5008;2;'Local 89010';31434.9;
5009;3;'Local 33243';34884.6;
5010;3;'Local 49175';38656.7;
5011;1;'Local 81963';41679.1;
5012;2;'Local 84705';37026.6;
5013;2;'Local 47886';43228.6;
5014;2;'Local 34152';41508.4;
5015;3;'Local 39416';33646.4;
5016;2;'Local 879';45647.4;
5017;2;'Local 29568';37423.4;
5018;1;'Local 12004';30825.0;
5019;2;'Local 46052';39729.1;
5020;3;'Local 87880';41867.1;
5021;2;'Local 69653';32196.4;
5022;2;'Local 63380';38299.3;
5023;2;'Local 71653';36961.9;
5024;3;'Local 85228';40743.0;
5025;3;'Local 13277';37284.2;
5026;1;'Local 26082';35324.9;
5027;2;'Local 53061';39626.2;
5028;1;'Local 76026';47906.6;
5029;2;'Local 70677';49722.7;
5030;3;'Local 4170';37440.8;
5031;1;'Local 55721';41942.9;
5032;2;'Local 45443';39263.3;
5033;1;'Local 61890';30925.5;
5034;3;'Local 69509';46687.3;
5035;2;'Local 55173';33248.4;
5036;2;'Local 28721';36976.4;
5037;1;'Local 55437';46866.9;
5038;3;'Local 20401';30512.5;
5039;1;'Local 25464';36799.1;
5040;2;'Local 83291';40308.2;
5041;1;'Local 3944';34450.5;
5042;1;'Local 11678';34887.0;
5043;2;'Local 58785';37921.3;
5044;1;'Local 25401';42999.2;
5045;3;'Local 61917';32188.5;
5046;1;'Local 86490';47540.4;
5047;3;'Local 69607';36203.4;
5048;2;'Local 4851';45873.6;
5049;1;'Local 83749';42952.2;
5050;1;'Local 87713';42463.5;
5051;2;'Local 73794';30317.1;
5052;2;'Local 7952';30867.5;
5053;2;'Local 15719';45534.0;
5054;3;'Local 46795';31704.7;
5055;1;'Local 1649';35989.6;
5056;3;'Local 81441';44526.7;
5057;2;'Local 22104';34360.1;
5058;3;'Local 35420';47174.4;
5059;3;'Local 25996';33967.4;
5060;1;'Local 82357';40674.8;
5061;2;'Local 86097';34843.2;
5062;2;'Local 9779';38987.8;
5063;1;'Local 16728';33956.4;
5064;3;'Local 96184';36086.2;
5065;1;'Local 10281';42150.0;
5066;2;'Local 28992';40731.5;
5067;2;'Local 21348';43050.9;
5068;1;'Local 2852';37528.9;
5069;1;'Local 79983';38644.5;
5070;1;'Local 21394';39560.7;
5071;2;'Local 92775';47559.8;
5072;2;'Local 27887';41393.1;
5073;1;'Local 7295';31583.4;
5074;1;'Local 74750';31655.1;
5075;1;'Local 91373';44984.2;
5076;1;'Local 82355';42440.7;
5077;3;'Local 89290';39807.6;
5078;3;'Local 77002';32517.3;
5079;3;'Local 29916';35750.1;
5080;2;'Local 33836';35431.1;
5081;2;'Local 76279';34394.3;
5082;3;'Local 96741';40226.2;
5083;3;'Local 55576';32610.5;
5084;1;'Local 91448';34481.3;
5085;1;'Local 69291';37406.1;
5086;2;'Local 71652';33722.6;
5087;1;'Local 75206';43053.2;
5088;3;'Local 63064';34152.4;
5089;2;'Local 827';38478.2;
5090;3;'Local 88010';31770.7;
5091;1;'Local 38290';33471.7;
5092;2;'Local 47244';34043.6;
5093;3;'Local 82769';36308.5;
5094;3;'Local 35411';41477.4;
5095;3;'Local 44275';49398.4;
5096;2;'Local 10858';31209.5;
5097;2;'Local 55691';37987.1;
5098;3;'Local 36444';41847.5;
5099;2;'Local 55447';48946.7;
5100;1;'Local 17038';40944.5;
5101;3;'Local 69674';34627.7;
5102;3;'Local 27176';36515.9;
5103;3;'Local 42593';36863.9;
5104;3;'Local 87757';36261.7;
5105;2;'Local 52881';48230.7;
5106;3;'Local 4140';39244.5;
5107;3;'Local 80013';44592.3;
5108;1;'Local 54889';38236.6;
5109;1;'Local 38911';46171.6;
5110;3;'Local 90660';30189.0;
5111;2;'Local 81179';31548.5;
5112;2;'Local 76129';35689.8;
5113;1;'Local 39259';48898.2;
5114;3;'Local 84049';33903.7;
5115;3;'Local 28789';49932.4;
5116;2;'Local 64336';33190.7;
5117;1;'Local 43474';39132.1;
5118;3;'Local 68530';31015.1;
5119;3;'Local 67114';34108.9;
5120;2;'Local 79389';39542.4;
5121;3;'Local 40802';42157.8;
5122;1;'Local 21295';40368.7;
5123;1;'Local 78003';43824.0;
5124;2;'Local 99222';31762.7;
5125;1;'Local 68446';49761.3;
5126;2;'Local 25525';30532.8;
5127;3;'Local 89612';41177.7;
5128;1;'Local 25235';44387.7;
5129;1;'Local 4588';40506.6;
5130;1;'Local 84237';49732.9;
5131;1;'Local 71540';38002.2;
5132;3;'Local 20896';44293.1;
5133;1;'Local 72927';42271.5;
5134;3;'Local 17324';33373.5;
5135;1;'Local 71629';35573.5;
5136;2;'Local 54877';49118.3;
5137;3;'Local 37772';44454.7;
5138;1;'Local 61060';38747.3;
5139;3;'Local 14024';33403.5;
5140;3;'Local 30874';43397.2;
5141;1;'Local 70505';37523.5;
5142;2;'Local 29111';33146.9;
5143;2;'Local 81311';48317.0;
5144;1;'Local 73897';41827.3;
5145;3;'Local 19876';39551.3;
5146;3;'Local 56701';34322.0;
5147;3;'Local 66225';46127.7;
5148;3;'Local 58338';44769.4;
5149;2;'Local 83611';41037.0;
5150;1;'Local 53971';44629.5;
5151;2;'Local 23414';34668.0;
5152;1;'Local 31797';43879.4;
5153;3;'Local 72742';39810.8;
5154;1;'Local 70038';47236.8;
5155;3;'Local 54721';43331.9;
5156;3;'Local 47085';37774.4;
5157;1;'Local 77100';35364.8;
5158;3;'Local 29083';36647.9;
5159;2;'Local 67542';30201.5;
5160;3;'Local 45939';40075.7;
5161;3;'Local 14437';45356.4;
5162;1;'Local 3392';42763.9;
5163;3;'Local 63254';39069.6;
5164;3;'Local 5723';41227.7;
5165;2;'Local 53641';37431.6;
5166;3;'Local 46306';39849.0;
5167;3;'Local 41356';39198.0;
5168;3;'Local 5602';42624.4;
5169;3;'Local 68246';39487.6;
5170;2;'Local 42435';46573.3;
5171;2;'Local 80172';40546.9;
5172;1;'Local 29992';45920.4;
5173;3;'Local 51410';43071.3;
5174;3;'Local 80249';32196.0;
5175;3;'Local 9682';33464.0;
5176;2;'Local 92013';33614.5;
5177;2;'Local 32782';46014.3;
5178;2;'Local 28640';31855.0;
5179;2;'Local 5698';33510.6;
5180;2;'Local 89453';30252.0;
5181;2;'Local 60023';41204.1;
5182;3;'Local 38254';31591.2;
5183;3;'Local 5643';37164.1;
5184;3;'Local 886';33684.9;
5185;2;'Local 39287';41380.6;
5186;1;'Local 13122';40416.8;
5187;3;'Local 26424';47354.1;
5188;3;'Local 13532';35647.0;
5189;2;'Local 62845';36610.3;
5190;3;'Local 59699';36913.5;
5191;3;'Local 363';33430.7;
5192;2;'Local 16083';43003.5;
5193;2;'Local 20103';46939.2;
5194;3;'Local 83460';46019.8;
5195;1;'Local 46560';33060.1;
5196;1;'Local 89864';33208.6;
5197;2;'Local 49690';35453.8;
5198;3;'Local 29766';49695.2;
5199;1;'Local 49181';32463.9;
5200;2;'Local 2739';43506.0;
5201;2;'Local 47333';36276.0;
5202;2;'Local 55833';31782.4;
5203;2;'Local 20391';34701.5;
5204;3;'Local 96931';34254.3;
5205;2;'Local 94918';36088.5;
5206;1;'Local 19420';32351.6;
5207;1;'Local 16750';45811.1;
5208;3;'Local 73754';48515.0;
5209;2;'Local 4748';40414.8;
5210;3;'Local 89081';35060.4;
5211;1;'Local 58829';41820.1;
5212;2;'Local 71654';44110.1;
5213;1;'Local 27753';46660.3;
5214;1;'Local 44021';41903.4;
5215;3;'Local 14079';47904.5;
5216;3;'Local 27882';46133.1;
5217;3;'Local 57341';35687.8;
5218;3;'Local 4106';34602.5;
5219;3;'Local 22300';43905.6;
5220;3;'Local 85784';40378.6;
5221;3;'Local 91738';41319.2;
5222;1;'Local 23700';37320.2;
5223;1;'Local 11518';39244.5;
5224;2;'Local 85363';39008.0;
5225;1;'Local 34312';43478.8;
5226;2;'Local 738';44855.8;
5227;1;'Local 33969';49309.8;
5228;2;'Local 94166';32456.6;
5229;2;'Local 19899';34508.7;
5230;3;'Local 54306';39447.6;
5231;2;'Local 35328';32018.2;
5232;2;'Local 4459';37519.5;
5233;3;'Local 78509';45724.7;
5234;1;'Local 59964';49117.1;
5235;1;'Local 27894';36391.1;
5236;2;'Local 62207';34899.7;
5237;1;'Local 25762';34628.2;
5238;3;'Local 57304';35031.7;
5239;1;'Local 72915';41179.0;
5240;2;'Local 75455';39456.3;
5241;2;'Local 77236';37221.5;
5242;3;'Local 55756';42206.2;
5243;3;'Local 97793';30196.4;
5244;1;'Local 97597';32358.5;
5245;1;'Local 10328';42708.1;
5246;3;'Local 95799';35238.6;
5247;3;'Local 14035';39644.7;
5248;1;'Local 31929';37738.4;
5249;1;'Local 18559';49051.7;
5250;1;'Local 81554';48965.7;
5251;3;'Local 6684';48194.0;
5252;2;'Local 14056';42942.1;
5253;1;'Local 62784';41022.8;
5254;1;'Local 4128';41730.7;
5255;1;'Local 12463';36627.0;
5256;1;'Local 85296';49255.0;
5257;3;'Local 39440';38290.9;
5258;3;'Local 46673';42100.5;
5259;1;'Local 48085';39268.2;
5260;3;'Local 98039';33455.3;
5261;2;'Local 52838';34193.4;
5262;2;'Local 15913';47516.2;
5263;2;'Local 32433';32236.0;
5264;1;'Local 94738';34614.7;
5265;1;'Local 26502';36175.1;
5266;1;'Local 22230';38714.5;
5267;2;'Local 69833';44134.6;
5268;3;'Local 97137';34038.2;
5269;3;'Local 78310';36920.3;
5270;2;'Local 42312';42683.4;
5271;1;'Local 40113';39360.6;
5272;3;'Local 75701';32967.5;
5273;3;'Local 79367';35544.3;
5274;3;'Local 32558';44987.1;
5275;2;'Local 53281';43120.5;
5276;3;'Local 49276';33915.2;
5277;3;'Local 19940';43965.3;
5278;3;'Local 68903';33198.8;
5279;2;'Local 18772';42336.5;
5280;3;'Local 51752';39504.6;
5281;1;'Local 19360';38042.9;
5282;3;'Local 9472';39661.5;
5283;3;'Local 20300';34954.3;
5284;1;'Local 76817';42438.8;
5285;1;'Local 40346';39523.0;
5286;3;'Local 13567';38391.0;
5287;1;'Local 21106';47094.8;
5288;3;'Local 13369';37070.5;
5289;3;'Local 69274';37183.4;
5290;3;'Local 45063';38938.3;
5291;1;'Local 58241';40529.6;
5292;3;'Local 78496';38843.8;
5293;2;'Local 2608';30316.5;
5294;1;'Local 44968';47232.9;
5295;1;'Local 44353';49942.3;
5296;2;'Local 10926';45766.9;
5297;2;'Local 32471';49395.5;
5298;3;'Local 9934';41551.6;
5299;2;'Local 60954';40804.3;
5300;3;'Local 68193';33155.1;
5301;2;'Local 42263';49246.0;
5302;3;'Local 81012';33016.3;
5303;3;'Local 89910';42957.2;
5304;1;'Local 27836';41030.2;
5305;1;'Local 12974';38438.6;
5306;1;'Local 62766';30309.4;
5307;1;'Local 43025';30623.9;
5308;3;'Local 55148';38493.7;
5309;2;'Local 84290';45383.9;
5310;3;'Local 79010';49635.0;
5311;1;'Local 87721';30422.6;
5312;1;'Local 87967';47155.2;
5313;3;'Local 50673';35940.8;
5314;1;'Local 69148';45873.7;
5315;2;'Local 59002';34647.6;
5316;3;'Local 33431';37487.1;
5317;2;'Local 25660';40179.5;
5318;3;'Local 89841';32338.9;
5319;3;'Local 13614';35499.4;
5320;1;'Local 93785';32385.6;
5321;2;'Local 55290';32107.0;
5322;2;'Local 37065';41010.7;
5323;1;'Local 80240';34589.0;
5324;3;'Local 53818';45208.9;
5325;2;'Local 94172';34249.4;
5326;2;'Local 91503';36906.7;
5327;1;'Local 28580';36557.4;
5328;3;'Local 6003';47209.5;
5329;3;'Local 64344';40437.5;
5330;2;'Local 8971';36116.0;
5331;1;'Local 18327';32444.1;
5332;3;'Local 53543';34228.0;
5333;1;'Local 27214';44336.2;
5334;2;'Local 72358';36210.8;
5335;2;'Local 99160';32179.4;
5336;2;'Local 82630';38585.6;
5337;2;'Local 28184';43782.1;
5338;2;'Local 80366';45489.0;
5339;2;'Local 92129';43058.3;
5340;1;'Local 92164';42353.8;
5341;1;'Local 2921';31958.8;
5342;1;'Local 2666';40655.4;
5343;3;'Local 18006';42799.7;
5344;1;'Local 41278';38214.0;
5345;1;'Local 83299';49387.2;
5346;2;'Local 90478';48882.2;
5347;1;'Local 82370';48162.3;
5348;2;'Local 29443';30400.3;
5349;2;'Local 47358';49346.8;
5350;2;'Local 79642';30821.6;
5351;1;'Local 89337';34291.1;
5352;1;'Local 70189';33679.0;
5353;2;'Local 82840';31472.1;
5354;1;'Local 72893';46877.1;
5355;2;'Local 38703';48772.0;
5356;3;'Local 16383';34265.5;
5357;2;'Local 92888';41124.7;
5358;1;'Local 58311';41868.7;
5359;1;'Local 68355';39002.8;
5360;3;'Local 96379';46550.3;
5361;3;'Local 71695';39298.2;
5362;2;'Local 52335';38229.9;
5363;1;'Local 58813';39748.9;
5364;2;'Local 79427';49489.1;
5365;2;'Local 68323';43180.6;
5366;1;'Local 8342';38786.5;
5367;2;'Local 66224';42117.8;
5368;3;'Local 58394';36889.5;
5369;2;'Local 30846';30307.0;
5370;3;'Local 89945';48016.7;
5371;3;'Local 77942';45086.5;
5372;2;'Local 13893';38704.7;
5373;2;'Local 41728';44164.7;
5374;2;'Local 20186';33579.1;
5375;1;'Local 54246';38710.1;
5376;1;'Local 73929';46225.5;
5377;3;'Local 43385';43690.2;
5378;1;'Local 84895';48677.3;
5379;2;'Local 23404';33801.7;
5380;2;'Local 12418';40085.7;
5381;2;'Local 5130';41474.1;
5382;3;'Local 52275';42467.4;
5383;2;'Local 18560';47983.3;
5384;1;'Local 68458';38564.8;
5385;2;'Local 60452';41295.4;
5386;3;'Local 14828';37546.8;
5387;1;'Local 97315';32321.3;
5388;2;'Local 98777';49907.2;
5389;3;'Local 16620';46489.8;
5390;3;'Local 93674';34211.9;
5391;3;'Local 89803';44762.7;
5392;3;'Local 61670';39811.0;
5393;2;'Local 38558';49898.8;
5394;3;'Local 97519';43952.5;
5395;3;'Local 31408';43503.3;
5396;3;'Local 34995';35722.3;
5397;3;'Local 54472';42616.1;
5398;3;'Local 94786';34462.6;
5399;1;'Local 8456';39621.7;
5400;1;'Local 56986';46048.6;
5401;3;'Local 93377';38476.5;
5402;2;'Local 50884';49775.0;
5403;1;'Local 87031';48046.7;
5404;1;'Local 30516';36320.4;
5405;1;'Local 78447';47097.5;
5406;1;'Local 31648';48632.9;
5407;1;'Local 10756';42008.2;
5408;1;'Local 36602';44291.5;
5409;3;'Local 94174';43840.8;
5410;2;'Local 86783';44522.5;
5411;3;'Local 59265';44751.0;
5412;1;'Local 85795';45163.0;
5413;1;'Local 21080';36072.1;
5414;1;'Local 95811';36424.1;
5415;3;'Local 92570';45389.0;
5416;1;'Local 59870';38412.0;
5417;1;'Local 64828';34165.9;
5418;1;'Local 91390';48221.8;
5419;2;'Local 83897';40689.3;
5420;2;'Local 48711';49556.3;
5421;2;'Local 76422';45262.6;
5422;1;'Local 80895';38453.3;
5423;2;'Local 58636';46220.7;
5424;3;'Local 33628';32631.3;
5425;2;'Local 40599';41901.0;
5426;2;'Local 30997';38571.8;
5427;2;'Local 75542';42436.6;
5428;1;'Local 69356';33829.5;
5429;1;'Local 13451';41070.0;
5430;3;'Local 83365';48567.1;
5431;1;'Local 75493';31761.0;
5432;1;'Local 68055';32893.3;
5433;1;'Local 62588';46939.1;
5434;2;'Local 72304';36439.4;
5435;1;'Local 95836';41623.2;
5436;2;'Local 75252';32923.3;
5437;2;'Local 401';43858.8;
5438;1;'Local 80489';46837.7;
5439;3;'Local 78982';30584.4;
5440;3;'Local 18445';42404.6;
5441;3;'Local 40725';41743.9;
5442;2;'Local 40555';32508.1;
5443;2;'Local 961';36084.7;
5444;3;'Local 91858';38440.2;
5445;1;'Local 69372';36647.3;
5446;3;'Local 4520';46551.3;
5447;2;'Local 72279';49124.3;
5448;3;'Local 56685';39806.4;
5449;2;'Local 68217';47169.2;
5450;1;'Local 83347';35692.4;
5451;1;'Local 78255';30441.3;
5452;1;'Local 75736';43461.3;
5453;3;'Local 77866';49978.1;
5454;2;'Local 43799';36561.3;
5455;2;'Local 67976';43736.4;
5456;1;'Local 16569';46777.0;
5457;2;'Local 84848';37768.2;
5458;1;'Local 67682';34294.4;
5459;1;'Local 50111';41491.8;
5460;2;'Local 5624';43766.0;
5461;3;'Local 83770';40918.9;
5462;2;'Local 62286';45488.6;
5463;1;'Local 44783';49907.7;
5464;3;'Local 17026';42155.3;
5465;3;'Local 27680';30494.7;
5466;1;'Local 37808';31381.8;
5467;2;'Local 79003';45944.5;
5468;2;'Local 86610';36189.9;
5469;1;'Local 98975';30841.5;
5470;3;'Local 52467';45000.1;
5471;2;'Local 52304';36174.4;
5472;3;'Local 46004';48125.2;
5473;3;'Local 6446';32674.8;
5474;2;'Local 62104';46000.4;
5475;3;'Local 53219';40771.9;
5476;1;'Local 98177';48792.6;
5477;1;'Local 38453';46416.6;
5478;3;'Local 54525';36225.7;
5479;3;'Local 15884';39207.1;
5480;3;'Local 31252';49502.8;
5481;3;'Local 40367';42525.5;
5482;3;'Local 15349';42164.0;
5483;2;'Local 22147';46217.7;
5484;1;'Local 76533';33007.8;
5485;1;'Local 2924';49943.3;
5486;3;'Local 34032';33615.6;
5487;1;'Local 66212';45596.3;
5488;1;'Local 28173';49116.7;
5489;1;'Local 36494';32150.8;
5490;3;'Local 3832';43548.3;
5491;1;'Local 47427';32238.9;
5492;1;'Local 58869';30673.3;
5493;2;'Local 19679';42588.2;
5494;2;'Local 54831';42242.8;
5495;3;'Local 16630';41366.8;
5496;3;'Local 34203';46946.4;
5497;2;'Local 69950';36728.3;
5498;1;'Local 83984';33739.2;
5499;3;'Local 54576';41597.2;
5500;1;'Local 13917';34966.9;
5501;2;'Local 35649';31739.1;
5502;1;'Local 75570';36862.7;
5503;1;'Local 7224';47275.1;
5504;3;'Local 75090';34197.5;
5505;2;'Local 65871';33126.3;
5506;3;'Local 8105';41175.7;
5507;3;'Local 22929';33565.2;
5508;1;'Local 86276';32955.3;
5509;2;'Local 33336';38307.1;
5510;1;'Local 31805';32490.6;
5511;2;'Local 52175';42774.0;
5512;2;'Local 29377';44467.7;
5513;2;'Local 39755';33360.8;
5514;1;'Local 56352';48768.2;
5515;1;'Local 41541';47272.9;
5516;2;'Local 40257';48273.4;
5517;3;'Local 57928';49962.9;
5518;3;'Local 13634';45454.1;
5519;3;'Local 35875';39160.5;
5520;1;'Local 19300';30185.5;
5521;3;'Local 71158';46980.2;
5522;1;'Local 75354';33028.1;
5523;2;'Local 74120';48282.3;
5524;2;'Local 12831';38562.2;
5525;3;'Local 60519';43610.0;
5526;3;'Local 17455';49384.4;
5527;3;'Local 19690';45949.5;
5528;3;'Local 84203';44289.0;
5529;1;'Local 71439';49464.0;
5530;3;'Local 51029';45759.4;
5531;1;'Local 9627';43199.6;
5532;3;'Local 96210';34201.0;
5533;3;'Local 71255';30711.5;
5534;2;'Local 81442';40156.7;
5535;2;'Local 66882';46321.9;
5536;1;'Local 20020';32786.8;
5537;3;'Local 86482';47256.6;
5538;2;'Local 84423';43440.0;
5539;3;'Local 8469';46923.9;
5540;2;'Local 61231';36361.9;
5541;2;'Local 44075';42411.5;
5542;3;'Local 44074';30842.3;
5543;3;'Local 43783';30025.2;
5544;3;'Local 57653';41151.9;
5545;3;'Local 75851';38635.1;
5546;3;'Local 34063';38885.4;
5547;1;'Local 40079';40947.7;
5548;2;'Local 4062';36931.6;
5549;3;'Local 46319';36051.4;
5550;2;'Local 44976';46450.2;
5551;2;'Local 70840';42935.6;
5552;1;'Local 24699';47687.7;
5553;3;'Local 12710';44122.6;
5554;2;'Local 60312';43360.0;
5555;1;'Local 36263';31593.8;
5556;1;'Local 57508';36778.5;
5557;2;'Local 29668';34602.0;
5558;2;'Local 71011';37194.0;
5559;2;'Local 64050';34686.2;
5560;3;'Local 28036';30868.2;
5561;3;'Local 43766';46019.7;
5562;1;'Local 2213';47168.4;
5563;1;'Local 35778';30520.3;
5564;1;'Local 57932';42189.1;
5565;1;'Local 65421';34145.2;
5566;3;'Local 7645';49406.0;
5567;2;'Local 79937';42053.8;
5568;2;'Local 14192';41724.6;
5569;3;'Local 81658';37131.6;
5570;2;'Local 89393';48062.8;
5571;2;'Local 99242';30185.1;
5572;1;'Local 47071';43365.0;
5573;2;'Local 33458';48778.1;
5574;3;'Local 64960';35924.7;
5575;2;'Local 91148';40993.4;
5576;2;'Local 40884';47780.6;
5577;1;'Local 81250';45197.4;
5578;3;'Local 2058';47533.6;
5579;2;'Local 76642';47947.1;
5580;2;'Local 62591';39643.2;
5581;1;'Local 2761';37132.2;
5582;2;'Local 94871';45927.8;
5583;3;'Local 70072';36137.4;
5584;2;'Local 21661';49852.3;
5585;2;'Local 81378';44608.8;
5586;3;'Local 23486';46960.0;
5587;1;'Local 75648';32698.4;
5588;3;'Local 47757';33378.6;
5589;1;'Local 80650';35993.8;
5590;2;'Local 92119';41867.9;
5591;2;'Local 82897';49128.1;
5592;1;'Local 96259';42130.6;
5593;2;'Local 13304';34413.7;
5594;2;'Local 40006';46157.9;
5595;2;'Local 34244';31081.7;
5596;2;'Local 81660';45334.7;
5597;3;'Local 96921';48585.6;
5598;2;'Local 11271';42663.6;
5599;2;'Local 21913';49196.3;
5600;3;'Local 12076';48573.0;
5601;3;'Local 98963';35403.2;
5602;1;'Local 36369';43154.7;
5603;3;'Local 57710';32676.6;
5604;1;'Local 78686';39329.1;
5605;3;'Local 38110';36935.5;
5606;3;'Local 33937';30848.8;
5607;3;'Local 65756';43666.3;
5608;2;'Local 11862';36631.7;
5609;3;'Local 9433';39768.8;
5610;2;'Local 53066';43748.3;
5611;3;'Local 94952';44082.8;
5612;1;'Local 50104';43851.5;
5613;2;'Local 94709';47930.8;
5614;2;'Local 13831';39333.4;
5615;3;'Local 96110';35491.1;
5616;3;'Local 36719';31647.8;
5617;2;'Local 70428';36438.5;
5618;1;'Local 31810';38235.1;
5619;2;'Local 71219';38176.9;
5620;1;'Local 87339';31298.3;
5621;3;'Local 94199';42602.6;
5622;2;'Local 1474';36162.5;
5623;2;'Local 59611';31104.1;
5624;3;'Local 97982';47295.9;
5625;3;'Local 61271';47495.4;
5626;2;'Local 68457';39079.1;
5627;2;'Local 53485';42486.1;
5628;2;'Local 8002';30790.9;
5629;1;'Local 50081';49573.3;
5630;3;'Local 61713';31535.8;
5631;1;'Local 88012';46377.5;
5632;1;'Local 81617';39490.2;
5633;1;'Local 49152';37123.2;
5634;1;'Local 6534';46305.0;
5635;2;'Local 54992';41247.4;
5636;1;'Local 66229';32937.8;
5637;2;'Local 20633';40164.3;
5638;1;'Local 74140';35990.4;
5639;3;'Local 19658';35561.4;
5640;1;'Local 84690';35833.7;
5641;1;'Local 97969';42840.3;
5642;3;'Local 25734';36319.4;
5643;3;'Local 29953';32791.2;
5644;2;'Local 52835';41389.4;
5645;3;'Local 58642';41105.2;
5646;2;'Local 28388';30975.2;
5647;2;'Local 52308';32219.4;
5648;2;'Local 15397';41069.6;
5649;1;'Local 24738';39974.8;
5650;2;'Local 78597';35558.6;
5651;2;'Local 68554';49797.2;
5652;2;'Local 82932';44185.9;
5653;3;'Local 37422';46884.6;
5654;2;'Local 80171';42076.2;
5655;1;'Local 80254';41865.1;
