ID;ESTADO;
3315;'En funcionamiento';
3316;'En funcionamiento';
3317;'En funcionamiento';
3318;'En funcionamiento';
3319;'En mantenimiento';
3320;'En funcionamiento';
3321;'En funcionamiento';
3322;'En ampliacion';
3323;'En ampliacion';
3324;'En funcionamiento';
3325;'En funcionamiento';
3326;'En funcionamiento';
3327;'En funcionamiento';
3328;'En funcionamiento';
3329;'En funcionamiento';
3330;'En funcionamiento';
3331;'En funcionamiento';
3332;'En funcionamiento';
3333;'En mantenimiento';
3334;'En ampliacion';
3335;'En funcionamiento';
3336;'En funcionamiento';
3337;'En funcionamiento';
3338;'En funcionamiento';
3339;'En funcionamiento';
3340;'En funcionamiento';
3341;'En funcionamiento';
3342;'En funcionamiento';
3343;'En funcionamiento';
3344;'En funcionamiento';
3345;'En funcionamiento';
3346;'En funcionamiento';
3347;'En funcionamiento';
3348;'En funcionamiento';
3349;'En funcionamiento';
3350;'En funcionamiento';
3351;'En funcionamiento';
3352;'En ampliacion';
3353;'En funcionamiento';
3354;'En funcionamiento';
3355;'En funcionamiento';
3356;'En funcionamiento';
3357;'En mantenimiento';
3358;'En funcionamiento';
3359;'En funcionamiento';
3360;'En funcionamiento';
3361;'En ampliacion';
3362;'En funcionamiento';
3363;'En funcionamiento';
3364;'En funcionamiento';
3365;'En funcionamiento';
3366;'En funcionamiento';
3367;'En funcionamiento';
3368;'En funcionamiento';
3369;'En mantenimiento';
3370;'En funcionamiento';
3371;'En funcionamiento';
3372;'En funcionamiento';
3373;'En funcionamiento';
3374;'En funcionamiento';
3375;'En mantenimiento';
3376;'En funcionamiento';
3377;'En funcionamiento';
3378;'En funcionamiento';
3379;'En funcionamiento';
3380;'En funcionamiento';
3381;'En funcionamiento';
3382;'En ampliacion';
3383;'En funcionamiento';
3384;'En funcionamiento';
3385;'En funcionamiento';
3386;'En funcionamiento';
3387;'En funcionamiento';
3388;'En funcionamiento';
3389;'En funcionamiento';
3390;'En funcionamiento';
3391;'En funcionamiento';
3392;'En funcionamiento';
3393;'En funcionamiento';
3394;'En funcionamiento';
3395;'En funcionamiento';
3396;'En funcionamiento';
3397;'En funcionamiento';
3398;'En funcionamiento';
3399;'En funcionamiento';
3400;'En mantenimiento';
3401;'En funcionamiento';
3402;'En funcionamiento';
3403;'En mantenimiento';
3404;'En funcionamiento';
3405;'En funcionamiento';
3406;'En funcionamiento';
3407;'En funcionamiento';
3408;'En funcionamiento';
3409;'En funcionamiento';
3410;'En mantenimiento';
3411;'En ampliacion';
3412;'En funcionamiento';
3413;'En funcionamiento';
3414;'En funcionamiento';
3415;'En funcionamiento';
3416;'En funcionamiento';
3417;'En funcionamiento';
3418;'En funcionamiento';
3419;'En funcionamiento';
3420;'En funcionamiento';
3421;'En funcionamiento';
3422;'En funcionamiento';
3423;'En mantenimiento';
3424;'En funcionamiento';
3425;'En funcionamiento';
3426;'En funcionamiento';
3427;'En funcionamiento';
3428;'En funcionamiento';
3429;'En funcionamiento';
3430;'En funcionamiento';
3431;'En funcionamiento';
3432;'En funcionamiento';
3433;'En funcionamiento';
3434;'En funcionamiento';
3435;'En funcionamiento';
3436;'En funcionamiento';
3437;'En mantenimiento';
3438;'En funcionamiento';
3439;'En funcionamiento';
3440;'En funcionamiento';
3441;'En funcionamiento';
3442;'En funcionamiento';
3443;'En funcionamiento';
3444;'En funcionamiento';
3445;'En mantenimiento';
3446;'En mantenimiento';
3447;'En funcionamiento';
3448;'En funcionamiento';
3449;'En funcionamiento';
3450;'En mantenimiento';
3451;'En funcionamiento';
3452;'En funcionamiento';
3453;'En funcionamiento';
3454;'En funcionamiento';
3455;'En funcionamiento';
3456;'En funcionamiento';
3457;'En funcionamiento';
3458;'En funcionamiento';
3459;'En funcionamiento';
3460;'En ampliacion';
3461;'En funcionamiento';
3462;'En funcionamiento';
3463;'En funcionamiento';
3464;'En funcionamiento';
3465;'En ampliacion';
3466;'En funcionamiento';
3467;'En funcionamiento';
3468;'En funcionamiento';
3469;'En funcionamiento';
3470;'En funcionamiento';
3471;'En funcionamiento';
3472;'En funcionamiento';
3473;'En funcionamiento';
3474;'En funcionamiento';
3475;'En funcionamiento';
3476;'En funcionamiento';
3477;'En funcionamiento';
3478;'En funcionamiento';
3479;'En ampliacion';
3480;'En funcionamiento';
3481;'En funcionamiento';
3482;'En funcionamiento';
3483;'En funcionamiento';
3484;'En funcionamiento';
3485;'En funcionamiento';
3486;'En funcionamiento';
3487;'En funcionamiento';
3488;'En funcionamiento';
3489;'En funcionamiento';
3490;'En ampliacion';
3491;'En funcionamiento';
3492;'En funcionamiento';
3493;'En mantenimiento';
3494;'En funcionamiento';
3495;'En funcionamiento';
3496;'En funcionamiento';
3497;'En funcionamiento';
3498;'En funcionamiento';
3499;'En funcionamiento';
3500;'En funcionamiento';
3501;'En funcionamiento';
3502;'En funcionamiento';
3503;'En funcionamiento';
3504;'En funcionamiento';
3505;'En funcionamiento';
3506;'En funcionamiento';
3507;'En funcionamiento';
3508;'En funcionamiento';
3509;'En funcionamiento';
3510;'En funcionamiento';
3511;'En funcionamiento';
3512;'En funcionamiento';
3513;'En funcionamiento';
3514;'En funcionamiento';
3515;'En funcionamiento';
3516;'En funcionamiento';
3517;'En funcionamiento';
3518;'En funcionamiento';
3519;'En funcionamiento';
3520;'En funcionamiento';
3521;'En funcionamiento';
3522;'En funcionamiento';
3523;'En funcionamiento';
3524;'En ampliacion';
3525;'En funcionamiento';
3526;'En ampliacion';
3527;'En funcionamiento';
3528;'En funcionamiento';
3529;'En funcionamiento';
3530;'En funcionamiento';
3531;'En funcionamiento';
3532;'En funcionamiento';
3533;'En funcionamiento';
3534;'En ampliacion';
3535;'En funcionamiento';
3536;'En mantenimiento';
3537;'En funcionamiento';
3538;'En funcionamiento';
3539;'En funcionamiento';
3540;'En funcionamiento';
3541;'En funcionamiento';
3542;'En funcionamiento';
3543;'En funcionamiento';
3544;'En funcionamiento';
3545;'En funcionamiento';
3546;'En funcionamiento';
3547;'En funcionamiento';
3548;'En funcionamiento';
3549;'En funcionamiento';
3550;'En funcionamiento';
3551;'En funcionamiento';
3552;'En funcionamiento';
3553;'En funcionamiento';
3554;'En funcionamiento';
3555;'En funcionamiento';
3556;'En funcionamiento';
3557;'En funcionamiento';
3558;'En funcionamiento';
3559;'En funcionamiento';
3560;'En mantenimiento';
3561;'En funcionamiento';
3562;'En funcionamiento';
3563;'En funcionamiento';
3564;'En funcionamiento';
3565;'En funcionamiento';
3566;'En funcionamiento';
3567;'En funcionamiento';
3568;'En funcionamiento';
3569;'En funcionamiento';
3570;'En funcionamiento';
3571;'En funcionamiento';
3572;'En funcionamiento';
3573;'En ampliacion';
3574;'En ampliacion';
3575;'En ampliacion';
3576;'En funcionamiento';
3577;'En funcionamiento';
3578;'En funcionamiento';
3579;'En funcionamiento';
3580;'En funcionamiento';
3581;'En funcionamiento';
3582;'En funcionamiento';
3583;'En funcionamiento';
3584;'En mantenimiento';
3585;'En mantenimiento';
3586;'En funcionamiento';
3587;'En funcionamiento';
3588;'En funcionamiento';
3589;'En funcionamiento';
3590;'En mantenimiento';
3591;'En mantenimiento';
3592;'En funcionamiento';
3593;'En funcionamiento';
3594;'En funcionamiento';
3595;'En funcionamiento';
3596;'En funcionamiento';
3597;'En funcionamiento';
3598;'En funcionamiento';
3599;'En funcionamiento';
3600;'En funcionamiento';
3601;'En funcionamiento';
3602;'En funcionamiento';
3603;'En funcionamiento';
3604;'En funcionamiento';
3605;'En funcionamiento';
3606;'En funcionamiento';
3607;'En funcionamiento';
3608;'En funcionamiento';
3609;'En funcionamiento';
3610;'En ampliacion';
3611;'En funcionamiento';
3612;'En funcionamiento';
3613;'En funcionamiento';
3614;'En funcionamiento';
3615;'En funcionamiento';
3616;'En funcionamiento';
3617;'En funcionamiento';
3618;'En funcionamiento';
3619;'En funcionamiento';
3620;'En funcionamiento';
3621;'En funcionamiento';
3622;'En funcionamiento';
3623;'En funcionamiento';
3624;'En funcionamiento';
3625;'En funcionamiento';
3626;'En funcionamiento';
3627;'En funcionamiento';
3628;'En funcionamiento';
3629;'En funcionamiento';
3630;'En funcionamiento';
3631;'En funcionamiento';
3632;'En funcionamiento';
3633;'En funcionamiento';
3634;'En funcionamiento';
3635;'En funcionamiento';
3636;'En funcionamiento';
3637;'En funcionamiento';
3638;'En funcionamiento';
3639;'En funcionamiento';
3640;'En funcionamiento';
3641;'En funcionamiento';
3642;'En mantenimiento';
3643;'En funcionamiento';
3644;'En funcionamiento';
3645;'En funcionamiento';
3646;'En funcionamiento';
3647;'En funcionamiento';
3648;'En funcionamiento';
3649;'En funcionamiento';
3650;'En funcionamiento';
3651;'En funcionamiento';
3652;'En ampliacion';
3653;'En funcionamiento';
3654;'En funcionamiento';
3655;'En mantenimiento';
3656;'En funcionamiento';
3657;'En ampliacion';
3658;'En funcionamiento';
3659;'En funcionamiento';
3660;'En funcionamiento';
3661;'En mantenimiento';
3662;'En funcionamiento';
3663;'En ampliacion';
3664;'En funcionamiento';
3665;'En funcionamiento';
3666;'En funcionamiento';
3667;'En funcionamiento';
3668;'En funcionamiento';
3669;'En funcionamiento';
3670;'En funcionamiento';
3671;'En funcionamiento';
3672;'En funcionamiento';
3673;'En funcionamiento';
3674;'En funcionamiento';
3675;'En funcionamiento';
3676;'En funcionamiento';
3677;'En funcionamiento';
3678;'En funcionamiento';
3679;'En funcionamiento';
3680;'En funcionamiento';
3681;'En funcionamiento';
3682;'En funcionamiento';
3683;'En funcionamiento';
3684;'En funcionamiento';
3685;'En funcionamiento';
3686;'En funcionamiento';
3687;'En funcionamiento';
3688;'En funcionamiento';
3689;'En funcionamiento';
3690;'En ampliacion';
3691;'En funcionamiento';
3692;'En funcionamiento';
3693;'En funcionamiento';
3694;'En funcionamiento';
3695;'En funcionamiento';
3696;'En funcionamiento';
3697;'En funcionamiento';
3698;'En funcionamiento';
3699;'En funcionamiento';
3700;'En funcionamiento';
3701;'En funcionamiento';
3702;'En funcionamiento';
3703;'En funcionamiento';
3704;'En funcionamiento';
3705;'En funcionamiento';
3706;'En funcionamiento';
3707;'En funcionamiento';
3708;'En funcionamiento';
3709;'En funcionamiento';
3710;'En funcionamiento';
3711;'En mantenimiento';
3712;'En funcionamiento';
3713;'En funcionamiento';
3714;'En funcionamiento';
3715;'En funcionamiento';
3716;'En funcionamiento';
3717;'En funcionamiento';
3718;'En funcionamiento';
3719;'En funcionamiento';
3720;'En funcionamiento';
3721;'En funcionamiento';
3722;'En funcionamiento';
3723;'En funcionamiento';
3724;'En funcionamiento';
3725;'En ampliacion';
3726;'En funcionamiento';
3727;'En funcionamiento';
3728;'En funcionamiento';
3729;'En funcionamiento';
3730;'En funcionamiento';
3731;'En mantenimiento';
3732;'En funcionamiento';
3733;'En funcionamiento';
3734;'En funcionamiento';
3735;'En funcionamiento';
3736;'En funcionamiento';
3737;'En funcionamiento';
3738;'En ampliacion';
3739;'En funcionamiento';
3740;'En funcionamiento';
3741;'En funcionamiento';
3742;'En funcionamiento';
3743;'En funcionamiento';
3744;'En funcionamiento';
3745;'En funcionamiento';
3746;'En funcionamiento';
3747;'En ampliacion';
3748;'En funcionamiento';
3749;'En funcionamiento';
3750;'En funcionamiento';
3751;'En funcionamiento';
3752;'En funcionamiento';
3753;'En funcionamiento';
3754;'En funcionamiento';
3755;'En funcionamiento';
3756;'En funcionamiento';
3757;'En funcionamiento';
3758;'En funcionamiento';
3759;'En funcionamiento';
3760;'En funcionamiento';
3761;'En funcionamiento';
3762;'En funcionamiento';
3763;'En funcionamiento';
3764;'En funcionamiento';
3765;'En funcionamiento';
3766;'En funcionamiento';
3767;'En funcionamiento';
3768;'En funcionamiento';
3769;'En funcionamiento';
3770;'En funcionamiento';
3771;'En funcionamiento';
3772;'En funcionamiento';
3773;'En funcionamiento';
3774;'En ampliacion';
3775;'En funcionamiento';
3776;'En funcionamiento';
3777;'En funcionamiento';
3778;'En funcionamiento';
3779;'En funcionamiento';
3780;'En funcionamiento';
3781;'En funcionamiento';
3782;'En funcionamiento';
3783;'En funcionamiento';
3784;'En funcionamiento';
3785;'En mantenimiento';
3786;'En funcionamiento';
3787;'En funcionamiento';
3788;'En funcionamiento';
3789;'En funcionamiento';
3790;'En funcionamiento';
3791;'En mantenimiento';
3792;'En funcionamiento';
3793;'En mantenimiento';
3794;'En funcionamiento';
3795;'En funcionamiento';
3796;'En funcionamiento';
3797;'En funcionamiento';
3798;'En funcionamiento';
3799;'En funcionamiento';
3800;'En funcionamiento';
3801;'En funcionamiento';
3802;'En funcionamiento';
3803;'En funcionamiento';
3804;'En funcionamiento';
3805;'En funcionamiento';
3806;'En funcionamiento';
3807;'En funcionamiento';
3808;'En funcionamiento';
3809;'En funcionamiento';
3810;'En funcionamiento';
3811;'En funcionamiento';
3812;'En funcionamiento';
3813;'En funcionamiento';
3814;'En funcionamiento';
3815;'En funcionamiento';
3816;'En funcionamiento';
3817;'En funcionamiento';
3818;'En funcionamiento';
3819;'En funcionamiento';
3820;'En funcionamiento';
3821;'En funcionamiento';
3822;'En funcionamiento';
3823;'En funcionamiento';
3824;'En funcionamiento';
3825;'En funcionamiento';
3826;'En funcionamiento';
3827;'En funcionamiento';
3828;'En funcionamiento';
3829;'En funcionamiento';
3830;'En funcionamiento';
3831;'En funcionamiento';
3832;'En funcionamiento';
3833;'En funcionamiento';
3834;'En funcionamiento';
3835;'En funcionamiento';
3836;'En funcionamiento';
3837;'En funcionamiento';
3838;'En funcionamiento';
3839;'En funcionamiento';
3840;'En funcionamiento';
3841;'En funcionamiento';
3842;'En funcionamiento';
3843;'En mantenimiento';
3844;'En funcionamiento';
3845;'En funcionamiento';
3846;'En funcionamiento';
3847;'En funcionamiento';
3848;'En funcionamiento';
3849;'En funcionamiento';
3850;'En funcionamiento';
3851;'En funcionamiento';
3852;'En funcionamiento';
3853;'En ampliacion';
3854;'En funcionamiento';
3855;'En funcionamiento';
3856;'En funcionamiento';
3857;'En funcionamiento';
3858;'En funcionamiento';
3859;'En funcionamiento';
3860;'En funcionamiento';
3861;'En funcionamiento';
3862;'En funcionamiento';
3863;'En funcionamiento';
3864;'En mantenimiento';
3865;'En mantenimiento';
3866;'En ampliacion';
3867;'En funcionamiento';
3868;'En funcionamiento';
3869;'En funcionamiento';
3870;'En funcionamiento';
3871;'En funcionamiento';
3872;'En mantenimiento';
3873;'En funcionamiento';
3874;'En funcionamiento';
3875;'En funcionamiento';
3876;'En funcionamiento';
3877;'En mantenimiento';
3878;'En ampliacion';
3879;'En funcionamiento';
3880;'En funcionamiento';
3881;'En funcionamiento';
3882;'En funcionamiento';
3883;'En funcionamiento';
3884;'En funcionamiento';
3885;'En mantenimiento';
3886;'En funcionamiento';
3887;'En funcionamiento';
3888;'En funcionamiento';
3889;'En ampliacion';
3890;'En mantenimiento';
3891;'En funcionamiento';
3892;'En funcionamiento';
3893;'En funcionamiento';
3894;'En ampliacion';
3895;'En funcionamiento';
3896;'En funcionamiento';
3897;'En funcionamiento';
3898;'En funcionamiento';
3899;'En mantenimiento';
3900;'En ampliacion';
3901;'En funcionamiento';
3902;'En funcionamiento';
3903;'En funcionamiento';
3904;'En funcionamiento';
3905;'En funcionamiento';
3906;'En funcionamiento';
3907;'En mantenimiento';
3908;'En funcionamiento';
3909;'En funcionamiento';
3910;'En funcionamiento';
3911;'En funcionamiento';
3912;'En funcionamiento';
3913;'En funcionamiento';
3914;'En funcionamiento';
3915;'En funcionamiento';
3916;'En funcionamiento';
3917;'En funcionamiento';
3918;'En funcionamiento';
3919;'En funcionamiento';
3920;'En funcionamiento';
3921;'En funcionamiento';
3922;'En mantenimiento';
3923;'En funcionamiento';
3924;'En ampliacion';
3925;'En funcionamiento';
3926;'En funcionamiento';
3927;'En funcionamiento';
3928;'En funcionamiento';
3929;'En funcionamiento';
3930;'En funcionamiento';
3931;'En funcionamiento';
3932;'En funcionamiento';
3933;'En funcionamiento';
3934;'En funcionamiento';
3935;'En funcionamiento';
3936;'En funcionamiento';
3937;'En funcionamiento';
3938;'En funcionamiento';
3939;'En funcionamiento';
3940;'En funcionamiento';
3941;'En funcionamiento';
3942;'En funcionamiento';
3943;'En funcionamiento';
3944;'En funcionamiento';
3945;'En funcionamiento';
3946;'En ampliacion';
3947;'En funcionamiento';
3948;'En funcionamiento';
3949;'En funcionamiento';
3950;'En funcionamiento';
3951;'En funcionamiento';
3952;'En funcionamiento';
3953;'En funcionamiento';
3954;'En ampliacion';
3955;'En funcionamiento';
3956;'En ampliacion';
3957;'En funcionamiento';
3958;'En funcionamiento';
3959;'En funcionamiento';
3960;'En funcionamiento';
3961;'En funcionamiento';
3962;'En funcionamiento';
3963;'En funcionamiento';
3964;'En funcionamiento';
3965;'En mantenimiento';
3966;'En funcionamiento';
3967;'En funcionamiento';
3968;'En funcionamiento';
3969;'En funcionamiento';
3970;'En funcionamiento';
3971;'En funcionamiento';
3972;'En funcionamiento';
3973;'En funcionamiento';
3974;'En funcionamiento';
3975;'En funcionamiento';
3976;'En funcionamiento';
3977;'En funcionamiento';
3978;'En funcionamiento';
3979;'En funcionamiento';
3980;'En funcionamiento';
3981;'En funcionamiento';
3982;'En funcionamiento';
3983;'En funcionamiento';
3984;'En funcionamiento';
3985;'En funcionamiento';
3986;'En funcionamiento';
3987;'En funcionamiento';
3988;'En funcionamiento';
3989;'En funcionamiento';
3990;'En funcionamiento';
3991;'En funcionamiento';
3992;'En funcionamiento';
3993;'En mantenimiento';
3994;'En funcionamiento';
3995;'En funcionamiento';
3996;'En funcionamiento';
3997;'En funcionamiento';
3998;'En funcionamiento';
3999;'En ampliacion';
4000;'En funcionamiento';
4001;'En funcionamiento';
4002;'En funcionamiento';
4003;'En funcionamiento';
4004;'En funcionamiento';
4005;'En funcionamiento';
4006;'En funcionamiento';
4007;'En funcionamiento';
4008;'En funcionamiento';
4009;'En funcionamiento';
4010;'En funcionamiento';
4011;'En funcionamiento';
4012;'En funcionamiento';
4013;'En funcionamiento';
4014;'En ampliacion';
4015;'En funcionamiento';
4016;'En ampliacion';
4017;'En funcionamiento';
4018;'En funcionamiento';
4019;'En funcionamiento';
4020;'En funcionamiento';
4021;'En funcionamiento';
4022;'En funcionamiento';
4023;'En funcionamiento';
4024;'En funcionamiento';
4025;'En funcionamiento';
4026;'En funcionamiento';
4027;'En funcionamiento';
4028;'En funcionamiento';
4029;'En funcionamiento';
4030;'En funcionamiento';
4031;'En funcionamiento';
4032;'En funcionamiento';
4033;'En funcionamiento';
4034;'En funcionamiento';
4035;'En funcionamiento';
4036;'En funcionamiento';
4037;'En funcionamiento';
4038;'En funcionamiento';
4039;'En funcionamiento';
4040;'En funcionamiento';
4041;'En mantenimiento';
4042;'En funcionamiento';
4043;'En ampliacion';
4044;'En funcionamiento';
4045;'En funcionamiento';
4046;'En ampliacion';
4047;'En funcionamiento';
4048;'En funcionamiento';
4049;'En funcionamiento';
4050;'En funcionamiento';
4051;'En funcionamiento';
4052;'En funcionamiento';
4053;'En funcionamiento';
4054;'En funcionamiento';
4055;'En funcionamiento';
4056;'En funcionamiento';
4057;'En funcionamiento';
4058;'En funcionamiento';
4059;'En funcionamiento';
4060;'En funcionamiento';
4061;'En funcionamiento';
4062;'En funcionamiento';
4063;'En funcionamiento';
4064;'En funcionamiento';
4065;'En funcionamiento';
4066;'En funcionamiento';
4067;'En funcionamiento';
4068;'En funcionamiento';
4069;'En funcionamiento';
4070;'En funcionamiento';
4071;'En funcionamiento';
4072;'En funcionamiento';
4073;'En funcionamiento';
4074;'En funcionamiento';
4075;'En funcionamiento';
4076;'En ampliacion';
4077;'En funcionamiento';
4078;'En funcionamiento';
4079;'En funcionamiento';
4080;'En funcionamiento';
4081;'En funcionamiento';
4082;'En funcionamiento';
4083;'En funcionamiento';
4084;'En funcionamiento';
4085;'En funcionamiento';
4086;'En funcionamiento';
4087;'En funcionamiento';
4088;'En funcionamiento';
4089;'En funcionamiento';
4090;'En funcionamiento';
4091;'En ampliacion';
4092;'En funcionamiento';
4093;'En funcionamiento';
4094;'En funcionamiento';
4095;'En mantenimiento';
4096;'En funcionamiento';
4097;'En funcionamiento';
4098;'En mantenimiento';
4099;'En funcionamiento';
4100;'En mantenimiento';
4101;'En funcionamiento';
4102;'En funcionamiento';
4103;'En funcionamiento';
4104;'En funcionamiento';
4105;'En mantenimiento';
4106;'En funcionamiento';
4107;'En funcionamiento';
4108;'En funcionamiento';
4109;'En funcionamiento';
4110;'En funcionamiento';
4111;'En funcionamiento';
4112;'En ampliacion';
4113;'En funcionamiento';
4114;'En funcionamiento';
4115;'En mantenimiento';
4116;'En funcionamiento';
4117;'En funcionamiento';
4118;'En funcionamiento';
4119;'En funcionamiento';
4120;'En ampliacion';
4121;'En funcionamiento';
4122;'En funcionamiento';
4123;'En funcionamiento';
4124;'En funcionamiento';
4125;'En funcionamiento';
4126;'En funcionamiento';
4127;'En funcionamiento';
4128;'En ampliacion';
4129;'En funcionamiento';
4130;'En funcionamiento';
4131;'En funcionamiento';
4132;'En funcionamiento';
4133;'En funcionamiento';
4134;'En funcionamiento';
4135;'En ampliacion';
4136;'En funcionamiento';
4137;'En funcionamiento';
4138;'En funcionamiento';
4139;'En funcionamiento';
4140;'En funcionamiento';
4141;'En funcionamiento';
4142;'En funcionamiento';
4143;'En funcionamiento';
4144;'En funcionamiento';
4145;'En funcionamiento';
4146;'En funcionamiento';
4147;'En funcionamiento';
4148;'En funcionamiento';
4149;'En funcionamiento';
4150;'En funcionamiento';
4151;'En funcionamiento';
4152;'En funcionamiento';
4153;'En mantenimiento';
4154;'En funcionamiento';
4155;'En funcionamiento';
4156;'En funcionamiento';
4157;'En funcionamiento';
4158;'En funcionamiento';
4159;'En mantenimiento';
4160;'En funcionamiento';
4161;'En funcionamiento';
4162;'En ampliacion';
4163;'En funcionamiento';
4164;'En ampliacion';
4165;'En funcionamiento';
4166;'En funcionamiento';
4167;'En funcionamiento';
4168;'En funcionamiento';
4169;'En funcionamiento';
4170;'En mantenimiento';
4171;'En funcionamiento';
4172;'En ampliacion';
4173;'En funcionamiento';
4174;'En funcionamiento';
4175;'En funcionamiento';
4176;'En funcionamiento';
4177;'En funcionamiento';
4178;'En funcionamiento';
4179;'En funcionamiento';
4180;'En funcionamiento';
4181;'En funcionamiento';
4182;'En funcionamiento';
4183;'En funcionamiento';
4184;'En funcionamiento';
4185;'En funcionamiento';
4186;'En funcionamiento';
4187;'En funcionamiento';
4188;'En funcionamiento';
4189;'En funcionamiento';
4190;'En mantenimiento';
4191;'En funcionamiento';
4192;'En funcionamiento';
4193;'En funcionamiento';
4194;'En funcionamiento';
4195;'En funcionamiento';
4196;'En funcionamiento';
4197;'En mantenimiento';
4198;'En funcionamiento';
4199;'En funcionamiento';
4200;'En funcionamiento';
4201;'En funcionamiento';
4202;'En funcionamiento';
4203;'En funcionamiento';
4204;'En funcionamiento';
4205;'En funcionamiento';
4206;'En funcionamiento';
4207;'En funcionamiento';
4208;'En funcionamiento';
4209;'En funcionamiento';
4210;'En funcionamiento';
4211;'En funcionamiento';
4212;'En funcionamiento';
4213;'En funcionamiento';
4214;'En funcionamiento';
4215;'En funcionamiento';
4216;'En funcionamiento';
4217;'En funcionamiento';
4218;'En funcionamiento';
4219;'En funcionamiento';
4220;'En funcionamiento';
4221;'En funcionamiento';
4222;'En funcionamiento';
4223;'En funcionamiento';
4224;'En funcionamiento';
4225;'En funcionamiento';
4226;'En funcionamiento';
4227;'En funcionamiento';
4228;'En funcionamiento';
4229;'En funcionamiento';
4230;'En funcionamiento';
4231;'En funcionamiento';
4232;'En funcionamiento';
4233;'En funcionamiento';
4234;'En ampliacion';
4235;'En funcionamiento';
4236;'En funcionamiento';
4237;'En funcionamiento';
4238;'En funcionamiento';
4239;'En funcionamiento';
4240;'En funcionamiento';
4241;'En funcionamiento';
4242;'En funcionamiento';
4243;'En funcionamiento';
4244;'En funcionamiento';
4245;'En funcionamiento';
4246;'En funcionamiento';
4247;'En funcionamiento';
4248;'En funcionamiento';
4249;'En funcionamiento';
4250;'En funcionamiento';
4251;'En funcionamiento';
4252;'En funcionamiento';
4253;'En funcionamiento';
4254;'En funcionamiento';
4255;'En funcionamiento';
4256;'En funcionamiento';
4257;'En funcionamiento';
4258;'En funcionamiento';
4259;'En funcionamiento';
4260;'En funcionamiento';
4261;'En funcionamiento';
4262;'En funcionamiento';
4263;'En funcionamiento';
4264;'En funcionamiento';
4265;'En funcionamiento';
4266;'En funcionamiento';
4267;'En funcionamiento';
4268;'En funcionamiento';
4269;'En funcionamiento';
4270;'En ampliacion';
4271;'En mantenimiento';
4272;'En funcionamiento';
4273;'En funcionamiento';
4274;'En funcionamiento';
4275;'En funcionamiento';
4276;'En funcionamiento';
4277;'En funcionamiento';
4278;'En funcionamiento';
4279;'En funcionamiento';
4280;'En funcionamiento';
4281;'En funcionamiento';
4282;'En funcionamiento';
4283;'En funcionamiento';
4284;'En mantenimiento';
4285;'En funcionamiento';
4286;'En funcionamiento';
4287;'En funcionamiento';
4288;'En funcionamiento';
4289;'En funcionamiento';
4290;'En funcionamiento';
4291;'En funcionamiento';
4292;'En funcionamiento';
4293;'En funcionamiento';
4294;'En funcionamiento';
4295;'En funcionamiento';
4296;'En funcionamiento';
4297;'En funcionamiento';
4298;'En funcionamiento';
4299;'En funcionamiento';
4300;'En mantenimiento';
4301;'En funcionamiento';
4302;'En funcionamiento';
4303;'En funcionamiento';
4304;'En funcionamiento';
4305;'En funcionamiento';
4306;'En funcionamiento';
4307;'En funcionamiento';
4308;'En funcionamiento';
4309;'En funcionamiento';
4310;'En funcionamiento';
4311;'En funcionamiento';
4312;'En funcionamiento';
4313;'En funcionamiento';
4314;'En funcionamiento';
4315;'En funcionamiento';
4316;'En funcionamiento';
4317;'En funcionamiento';
4318;'En funcionamiento';
4319;'En funcionamiento';
4320;'En funcionamiento';
4321;'En funcionamiento';
4322;'En funcionamiento';
4323;'En funcionamiento';
4324;'En funcionamiento';
4325;'En ampliacion';
4326;'En funcionamiento';
4327;'En funcionamiento';
4328;'En ampliacion';
4329;'En funcionamiento';
4330;'En funcionamiento';
4331;'En funcionamiento';
4332;'En funcionamiento';
4333;'En mantenimiento';
4334;'En funcionamiento';
4335;'En funcionamiento';
4336;'En funcionamiento';
4337;'En funcionamiento';
4338;'En funcionamiento';
4339;'En funcionamiento';
4340;'En funcionamiento';
4341;'En funcionamiento';
4342;'En funcionamiento';
4343;'En funcionamiento';
4344;'En funcionamiento';
4345;'En funcionamiento';
4346;'En funcionamiento';
4347;'En funcionamiento';
4348;'En funcionamiento';
4349;'En funcionamiento';
4350;'En funcionamiento';
4351;'En funcionamiento';
4352;'En funcionamiento';
4353;'En funcionamiento';
4354;'En funcionamiento';
4355;'En funcionamiento';
4356;'En funcionamiento';
4357;'En funcionamiento';
4358;'En funcionamiento';
4359;'En funcionamiento';
4360;'En funcionamiento';
4361;'En funcionamiento';
4362;'En funcionamiento';
4363;'En funcionamiento';
4364;'En funcionamiento';
4365;'En funcionamiento';
4366;'En funcionamiento';
4367;'En funcionamiento';
4368;'En funcionamiento';
4369;'En ampliacion';
4370;'En ampliacion';
4371;'En ampliacion';
4372;'En funcionamiento';
4373;'En funcionamiento';
4374;'En funcionamiento';
4375;'En funcionamiento';
4376;'En funcionamiento';
4377;'En funcionamiento';
4378;'En funcionamiento';
4379;'En funcionamiento';
4380;'En funcionamiento';
4381;'En funcionamiento';
4382;'En funcionamiento';
4383;'En funcionamiento';
4384;'En funcionamiento';
4385;'En funcionamiento';
4386;'En funcionamiento';
4387;'En funcionamiento';
4388;'En funcionamiento';
4389;'En funcionamiento';
4390;'En funcionamiento';
4391;'En funcionamiento';
4392;'En funcionamiento';
4393;'En funcionamiento';
4394;'En funcionamiento';
